Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
228	 0.001655241045558301	 494.6900209403942	 1.22875827695016e-08	 14.88861041086929	 6306.116669768446	 Fe hcp (Smith)
229	 0.001688510510097986	 494.6898807218411	 1.304349573937622e-08	 14.88860933034156	 6306.116121259116	 Fe hcp (Smith)
230	 0.001722448673287221	 494.6897348100214	 1.384591127695365e-08	 14.88860820594118	 6306.115550478643	 Fe hcp (Smith)
231	 0.001757068975527522	 494.6895829737736	 1.469769014182915e-08	 14.88860703588681	 6306.114956522751	 Fe hcp (Smith)
232	 0.001792385127540322	 494.6894249725499	 1.560186908687924e-08	 14.88860581832474	 6306.114338450442	 Fe hcp (Smith)
233	 0.001828411115457424	 494.6892605560361	 1.656167167644011e-08	 14.88860455132602	 6306.113695282515	 Fe hcp (Smith)
234	 0.001865161206731371	 494.689089463754	 1.758051978847122e-08	 14.88860323288339	 6306.113026000007	 Fe hcp (Smith)
235	 0.001902649955378036	 494.6889114246501	 1.866204580323952e-08	 14.88860186090804	 6306.112329542584	 Fe hcp (Smith)
236	 0.001940892208093767	 494.6887261566649	 1.981010556301168e-08	 14.8886004332264	 6306.111604806856	 Fe hcp (Smith)
237	 0.001979903109881234	 494.6885333662871	 2.102879211155003e-08	 14.88859894757661	 6306.110850644634	 Fe hcp (Smith)
238	 0.002019698110192325	 494.6883327480879	 2.232245029063963e-08	 14.88859740160499	 6306.110065861107	 Fe hcp (Smith)
239	 0.00206029296900787	 494.6881239842375	 2.369569222905672e-08	 14.8885957928623	 6306.109249212951	 Fe hcp (Smith)
240	 0.002101703762959189	 494.6879067440021	 2.515341378124257e-08	 14.88859411879983	 6306.108399406361	 Fe hcp (Smith)
241	 0.002143946892030622	 494.687680683218	 2.670081199348293e-08	 14.88859237676541	 6306.107515094996	 Fe hcp (Smith)
242	 0.002187039085648289	 494.687445443749	 2.834340361795982e-08	 14.88859056399915	 6306.106594877848	 Fe hcp (Smith)
243	 0.002230997409593917	 494.6872006529172	 3.008704479106514e-08	 14.88858867762913	 6306.105637297026	 Fe hcp (Smith)
244	 0.002275839272730052	 494.6869459229126	 3.193795191076658e-08	 14.88858671466681	 6306.104640835439	 Fe hcp (Smith)
245	 0.002321582433700853	 494.6866808501803	 3.390272379106892e-08	 14.8885846720023	 6306.103603914399	 Fe hcp (Smith)
246	 0.002368245008052537	 494.6864050147802	 3.598836519066683e-08	 14.88858254639945	 6306.102524891121	 Fe hcp (Smith)
